Year,STATE,STATENAME,ST_CASE,VEH_NO,DRDISTRACT,DRDISTRACTNAME
2016,4,Arizona,40373,3,0,Not Distracted
2016,4,Arizona,40373,4,0,Not Distracted
2016,4,Arizona,40374,1,99,Unknown if Distracted
2016,4,Arizona,40374,2,99,Unknown if Distracted
2016,4,Arizona,40375,1,99,Unknown if Distracted
2016,4,Arizona,40375,2,99,Unknown if Distracted
2016,4,Arizona,40376,1,0,Not Distracted
2016,4,Arizona,40377,1,99,Unknown if Distracted
2016,4,Arizona,40378,1,99,Unknown if Distracted
2016,4,Arizona,40379,1,99,Unknown if Distracted
2016,4,Arizona,40379,2,0,Not Distracted
2016,4,Arizona,40379,3,0,Not Distracted
2016,4,Arizona,40380,1,99,Unknown if Distracted
2016,4,Arizona,40380,2,0,Not Distracted
2016,4,Arizona,40381,1,99,Unknown if Distracted
2016,4,Arizona,40381,2,0,Not Distracted
2016,4,Arizona,40381,3,0,Not Distracted
2016,4,Arizona,40381,4,0,Not Distracted
2016,4,Arizona,40382,1,99,Unknown if Distracted
2016,4,Arizona,40383,1,99,Unknown if Distracted
2016,4,Arizona,40384,1,0,Not Distracted
2016,4,Arizona,40384,2,0,Not Distracted
2016,4,Arizona,40385,1,0,Not Distracted
2016,4,Arizona,40385,2,0,Not Distracted
2016,4,Arizona,40385,3,0,Not Distracted
2016,4,Arizona,40385,4,0,Not Distracted
2016,4,Arizona,40385,5,0,Not Distracted
2016,4,Arizona,40385,6,0,Not Distracted
2016,4,Arizona,40385,7,0,Not Distracted
2016,4,Arizona,40385,8,0,Not Distracted
2016,4,Arizona,40386,1,99,Unknown if Distracted
2016,4,Arizona,40386,2,0,Not Distracted
2016,4,Arizona,40387,1,1,Looked But Did Not See
2016,4,Arizona,40389,1,0,Not Distracted
2016,4,Arizona,40390,1,99,Unknown if Distracted
2016,4,Arizona,40390,2,0,Not Distracted
2016,4,Arizona,40390,3,0,Not Distracted
2016,4,Arizona,40391,1,99,Unknown if Distracted
2016,4,Arizona,40392,1,99,Unknown if Distracted
2016,4,Arizona,40393,1,0,Not Distracted
2016,4,Arizona,40394,1,99,Unknown if Distracted
2016,4,Arizona,40394,2,0,Not Distracted
2016,4,Arizona,40395,1,0,Not Distracted
2016,4,Arizona,40396,1,0,Not Distracted
2016,4,Arizona,40396,2,0,Not Distracted
2016,4,Arizona,40396,3,0,Not Distracted
2016,4,Arizona,40396,4,0,Not Distracted
2016,4,Arizona,40396,5,0,Not Distracted
2016,4,Arizona,40396,6,0,Not Distracted
2016,4,Arizona,40396,7,0,Not Distracted
2016,4,Arizona,40397,1,99,Unknown if Distracted
2016,4,Arizona,40398,1,1,Looked But Did Not See
2016,4,Arizona,40398,2,99,Unknown if Distracted
2016,4,Arizona,40399,1,99,Unknown if Distracted
2016,4,Arizona,40399,2,0,Not Distracted
2016,4,Arizona,40400,1,99,Unknown if Distracted
2016,4,Arizona,40400,2,0,Not Distracted
2016,4,Arizona,40401,1,99,Unknown if Distracted
2016,4,Arizona,40401,2,0,Not Distracted
2016,4,Arizona,40402,1,99,Unknown if Distracted
2016,4,Arizona,40402,2,0,Not Distracted
2016,4,Arizona,40402,3,0,Not Distracted
2016,4,Arizona,40403,1,12,"""Distracted by Outside Person"
2016,4,Arizona,40404,1,0,Not Distracted
2016,4,Arizona,40405,1,17,Distraction/Inattention
2016,4,Arizona,40406,1,0,Not Distracted
2016,4,Arizona,40407,1,0,Not Distracted
2016,4,Arizona,40407,2,0,Not Distracted
2016,4,Arizona,40407,3,0,Not Distracted
2016,4,Arizona,40408,1,99,Unknown if Distracted
2016,4,Arizona,40408,2,0,Not Distracted
2016,4,Arizona,40409,1,0,Not Distracted
2016,4,Arizona,40410,1,99,Unknown if Distracted
2016,4,Arizona,40411,1,99,Unknown if Distracted
2016,4,Arizona,40412,1,99,Unknown if Distracted
2016,4,Arizona,40413,1,0,Not Distracted
2016,4,Arizona,40413,2,0,Not Distracted
2016,4,Arizona,40414,1,1,Looked But Did Not See
2016,4,Arizona,40415,1,1,Looked But Did Not See
2016,4,Arizona,40415,2,0,Not Distracted
2016,4,Arizona,40415,3,0,Not Distracted
2016,4,Arizona,40415,4,0,Not Distracted
2016,4,Arizona,40416,1,0,Not Distracted
2016,4,Arizona,40417,1,99,Unknown if Distracted
2016,4,Arizona,40417,2,0,Not Distracted
2016,4,Arizona,40418,1,99,Unknown if Distracted
2016,4,Arizona,40419,1,99,Unknown if Distracted
2016,4,Arizona,40419,2,99,Unknown if Distracted
2016,4,Arizona,40419,3,0,Not Distracted
2016,4,Arizona,40420,1,99,Unknown if Distracted
2016,4,Arizona,40420,2,99,Unknown if Distracted
2016,4,Arizona,40421,1,99,Unknown if Distracted
2016,4,Arizona,40422,1,0,Not Distracted
2016,4,Arizona,40423,1,99,Unknown if Distracted
2016,4,Arizona,40423,2,0,Not Distracted
2016,4,Arizona,40424,1,0,Not Distracted
2016,4,Arizona,40424,2,0,Not Distracted
2016,4,Arizona,40425,1,99,Unknown if Distracted
2016,4,Arizona,40426,1,99,Unknown if Distracted
2016,4,Arizona,40426,2,0,Not Distracted
2016,4,Arizona,40427,1,99,Unknown if Distracted
2016,4,Arizona,40427,2,0,Not Distracted
2016,4,Arizona,40428,1,99,Unknown if Distracted
2016,4,Arizona,40428,2,99,Unknown if Distracted
2016,4,Arizona,40430,1,0,Not Distracted
2016,4,Arizona,40431,1,99,Unknown if Distracted
2016,4,Arizona,40432,1,99,Unknown if Distracted
2016,4,Arizona,40433,1,99,Unknown if Distracted
2016,4,Arizona,40434,1,99,Unknown if Distracted
2016,4,Arizona,40434,2,99,Unknown if Distracted
2016,4,Arizona,40434,3,0,Not Distracted
2016,4,Arizona,40435,1,99,Unknown if Distracted
2016,4,Arizona,40436,1,0,Not Distracted
2016,4,Arizona,40437,1,99,Unknown if Distracted
2016,4,Arizona,40438,1,99,Unknown if Distracted
2016,4,Arizona,40439,1,0,Not Distracted
2016,4,Arizona,40439,2,0,Not Distracted
2016,4,Arizona,40440,1,99,Unknown if Distracted
2016,4,Arizona,40440,2,0,Not Distracted
2016,4,Arizona,40441,1,0,Not Distracted
2016,4,Arizona,40441,2,99,Unknown if Distracted
2016,4,Arizona,40442,1,99,Unknown if Distracted
2016,4,Arizona,40443,1,99,Unknown if Distracted
2016,4,Arizona,40444,1,99,Unknown if Distracted
2016,4,Arizona,40444,2,0,Not Distracted
2016,4,Arizona,40445,1,99,Unknown if Distracted
2016,4,Arizona,40445,2,0,Not Distracted
2016,4,Arizona,40446,1,0,Not Distracted
2016,4,Arizona,40447,1,99,Unknown if Distracted
2016,4,Arizona,40448,1,99,Unknown if Distracted
2016,4,Arizona,40449,1,99,Unknown if Distracted
2016,4,Arizona,40449,2,0,Not Distracted
2016,4,Arizona,40450,1,0,Not Distracted
2016,4,Arizona,40451,1,0,Not Distracted
2016,4,Arizona,40453,1,99,Unknown if Distracted
2016,4,Arizona,40453,2,0,Not Distracted
2016,4,Arizona,40454,1,99,Unknown if Distracted
2016,4,Arizona,40455,1,99,Unknown if Distracted
2016,4,Arizona,40456,1,99,Unknown if Distracted
2016,4,Arizona,40456,2,0,Not Distracted
2016,4,Arizona,40458,1,0,Not Distracted
2016,4,Arizona,40459,1,99,Unknown if Distracted
2016,4,Arizona,40460,1,99,Unknown if Distracted
2016,4,Arizona,40460,2,0,Not Distracted
2016,4,Arizona,40461,1,99,Unknown if Distracted
2016,4,Arizona,40462,1,96,Not Reported
2016,4,Arizona,40463,1,99,Unknown if Distracted
2016,4,Arizona,40465,1,99,Unknown if Distracted
2016,4,Arizona,40465,2,0,Not Distracted
2016,4,Arizona,40466,1,99,Unknown if Distracted
2016,4,Arizona,40466,2,99,Unknown if Distracted
2016,4,Arizona,40467,1,99,Unknown if Distracted
2016,4,Arizona,40468,1,99,Unknown if Distracted
2016,4,Arizona,40469,1,12,"""Distracted by Outside Person"
2016,4,Arizona,40470,1,0,Not Distracted
2016,4,Arizona,40470,2,0,Not Distracted
2016,4,Arizona,40471,1,99,Unknown if Distracted
2016,4,Arizona,40473,1,0,Not Distracted
2016,4,Arizona,40474,1,0,Not Distracted
2016,4,Arizona,40475,1,99,Unknown if Distracted
2016,4,Arizona,40476,1,99,Unknown if Distracted
2016,4,Arizona,40477,1,99,Unknown if Distracted
2016,4,Arizona,40477,2,99,Unknown if Distracted
2016,4,Arizona,40478,1,0,Not Distracted
2016,4,Arizona,40479,1,99,Unknown if Distracted
2016,4,Arizona,40480,1,0,Not Distracted
2016,4,Arizona,40481,1,99,Unknown if Distracted
2016,4,Arizona,40481,2,99,Unknown if Distracted
2016,4,Arizona,40482,1,99,Unknown if Distracted
2016,4,Arizona,40483,1,99,Unknown if Distracted
2016,4,Arizona,40484,1,99,Unknown if Distracted
2016,4,Arizona,40485,1,6,While Manipulating Cellular Phone
2016,4,Arizona,40485,2,0,Not Distracted
2016,4,Arizona,40486,1,1,Looked But Did Not See
2016,4,Arizona,40487,1,99,Unknown if Distracted
2016,4,Arizona,40488,1,99,Unknown if Distracted
2016,4,Arizona,40488,2,0,Not Distracted
2016,4,Arizona,40489,1,99,Unknown if Distracted
2016,4,Arizona,40490,1,99,Unknown if Distracted
2016,4,Arizona,40490,2,1,Looked But Did Not See
2016,4,Arizona,40491,1,99,Unknown if Distracted
2016,4,Arizona,40491,2,99,Unknown if Distracted
2016,4,Arizona,40491,3,0,Not Distracted
2016,4,Arizona,40492,1,99,Unknown if Distracted
2016,4,Arizona,40492,2,99,Unknown if Distracted
2016,4,Arizona,40493,1,99,Unknown if Distracted
2016,4,Arizona,40493,2,0,Not Distracted
2016,4,Arizona,40494,1,99,Unknown if Distracted
2016,4,Arizona,40495,1,99,Unknown if Distracted
2016,4,Arizona,40496,1,0,Not Distracted
2016,4,Arizona,40496,2,0,Not Distracted
2016,4,Arizona,40497,1,99,Unknown if Distracted
2016,4,Arizona,40498,1,0,Not Distracted
2016,4,Arizona,40499,1,99,Unknown if Distracted
2016,4,Arizona,40499,2,0,Not Distracted
2016,4,Arizona,40500,1,99,Unknown if Distracted
2016,4,Arizona,40500,2,99,Unknown if Distracted
2016,4,Arizona,40500,3,99,Unknown if Distracted
2016,4,Arizona,40501,1,98,Other Distraction
2016,4,Arizona,40502,1,99,Unknown if Distracted
2016,4,Arizona,40503,1,99,Unknown if Distracted
2016,4,Arizona,40504,1,99,Unknown if Distracted
2016,4,Arizona,40505,1,0,Not Distracted
2016,4,Arizona,40506,1,0,Not Distracted
2016,4,Arizona,40506,2,0,Not Distracted
2016,4,Arizona,40506,3,0,Not Distracted
2016,4,Arizona,40507,1,0,Not Distracted
2016,4,Arizona,40510,1,99,Unknown if Distracted
2016,4,Arizona,40510,2,0,Not Distracted
2016,4,Arizona,40510,3,0,Not Distracted
2016,4,Arizona,40511,1,99,Unknown if Distracted
2016,4,Arizona,40512,1,15,Other Cellular Phone Related
2016,4,Arizona,40512,2,5,While Talking or Listening to Cellular Phone
2016,4,Arizona,40513,1,99,Unknown if Distracted
2016,4,Arizona,40513,2,0,Not Distracted
2016,4,Arizona,40514,1,99,Unknown if Distracted
2016,4,Arizona,40515,1,0,Not Distracted
2016,4,Arizona,40515,2,99,Unknown if Distracted
2016,4,Arizona,40516,1,0,Not Distracted
2016,4,Arizona,40516,2,0,Not Distracted
2016,4,Arizona,40516,3,0,Not Distracted
2016,4,Arizona,40517,1,0,Not Distracted
2016,4,Arizona,40517,2,99,Unknown if Distracted
2016,4,Arizona,40518,1,1,Looked But Did Not See
2016,4,Arizona,40519,1,99,Unknown if Distracted
2016,4,Arizona,40519,2,99,Unknown if Distracted
2016,4,Arizona,40520,1,0,Not Distracted
2016,4,Arizona,40520,2,0,Not Distracted
2016,4,Arizona,40521,1,99,Unknown if Distracted
2016,4,Arizona,40521,2,0,Not Distracted
2016,4,Arizona,40522,1,0,Not Distracted
2016,4,Arizona,40523,1,99,Unknown if Distracted
2016,4,Arizona,40524,1,99,Unknown if Distracted
2016,4,Arizona,40525,1,0,Not Distracted
2016,4,Arizona,40526,1,0,Not Distracted
2016,4,Arizona,40526,2,1,Looked But Did Not See
2016,4,Arizona,40527,1,99,Unknown if Distracted
2016,4,Arizona,40528,1,99,Unknown if Distracted
2016,4,Arizona,40528,2,0,Not Distracted
2016,4,Arizona,40529,1,99,Unknown if Distracted
2016,4,Arizona,40530,1,99,Unknown if Distracted
2016,4,Arizona,40530,2,0,Not Distracted
2016,4,Arizona,40530,3,0,Not Distracted
2016,4,Arizona,40530,4,0,Not Distracted
2016,4,Arizona,40530,5,0,Not Distracted
2016,4,Arizona,40530,6,0,Not Distracted
2016,4,Arizona,40530,7,0,Not Distracted
2016,4,Arizona,40531,1,99,Unknown if Distracted
2016,4,Arizona,40532,1,99,Unknown if Distracted
2016,4,Arizona,40533,1,0,Not Distracted
2016,4,Arizona,40534,1,99,Unknown if Distracted
2016,4,Arizona,40535,1,17,Distraction/Inattention
2016,4,Arizona,40535,2,0,Not Distracted
2016,4,Arizona,40536,1,99,Unknown if Distracted
2016,4,Arizona,40537,1,0,Not Distracted
2016,4,Arizona,40538,1,99,Unknown if Distracted
2016,4,Arizona,40539,1,99,Unknown if Distracted
2016,4,Arizona,40540,1,99,Unknown if Distracted
2016,4,Arizona,40541,1,0,Not Distracted
2016,4,Arizona,40542,1,0,Not Distracted
2016,4,Arizona,40542,2,0,Not Distracted
2016,4,Arizona,40542,3,0,Not Distracted
2016,4,Arizona,40542,4,0,Not Distracted
2016,4,Arizona,40542,5,0,Not Distracted
2016,4,Arizona,40542,6,0,Not Distracted
2016,4,Arizona,40542,7,0,Not Distracted
2016,4,Arizona,40543,1,99,Unknown if Distracted
2016,4,Arizona,40544,1,99,Unknown if Distracted
2016,4,Arizona,40544,2,0,Not Distracted
2016,4,Arizona,40545,1,0,Not Distracted
2016,4,Arizona,40546,1,99,Unknown if Distracted
2016,4,Arizona,40546,2,0,Not Distracted
2016,4,Arizona,40547,1,99,Unknown if Distracted
2016,4,Arizona,40547,2,99,Unknown if Distracted
2016,4,Arizona,40547,3,0,Not Distracted
2016,4,Arizona,40547,4,0,Not Distracted
2016,4,Arizona,40547,5,0,Not Distracted
2016,4,Arizona,40548,1,99,Unknown if Distracted
2016,4,Arizona,40549,1,0,Not Distracted
2016,4,Arizona,40549,2,99,Unknown if Distracted
2016,4,Arizona,40550,1,99,Unknown if Distracted
2016,4,Arizona,40551,1,99,Unknown if Distracted
2016,4,Arizona,40551,2,0,Not Distracted
2016,4,Arizona,40552,1,99,Unknown if Distracted
2016,4,Arizona,40552,2,0,Not Distracted
2016,4,Arizona,40553,1,0,Not Distracted
2016,4,Arizona,40554,1,99,Unknown if Distracted
2016,4,Arizona,40555,1,99,Unknown if Distracted
2016,4,Arizona,40556,1,0,Not Distracted
2016,4,Arizona,40557,1,0,Not Distracted
2016,4,Arizona,40557,2,99,Unknown if Distracted
2016,4,Arizona,40558,1,99,Unknown if Distracted
2016,4,Arizona,40559,1,99,Unknown if Distracted
2016,4,Arizona,40560,1,99,Unknown if Distracted
2016,4,Arizona,40561,1,5,While Talking or Listening to Cellular Phone
2016,4,Arizona,40561,2,5,While Talking or Listening to Cellular Phone
2016,4,Arizona,40562,1,0,Not Distracted
2016,4,Arizona,40562,2,0,Not Distracted
2016,4,Arizona,40562,3,0,Not Distracted
2016,4,Arizona,40562,4,0,Not Distracted
2016,4,Arizona,40563,1,0,Not Distracted
2016,4,Arizona,40563,2,0,Not Distracted
2016,4,Arizona,40563,3,0,Not Distracted
2016,4,Arizona,40564,1,99,Unknown if Distracted
2016,4,Arizona,40564,2,99,Unknown if Distracted
2016,4,Arizona,40565,1,0,Not Distracted
2016,4,Arizona,40566,1,96,Not Reported
2016,4,Arizona,40567,1,1,Looked But Did Not See
2016,4,Arizona,40567,2,96,Not Reported
2016,4,Arizona,40568,1,99,Unknown if Distracted
2016,4,Arizona,40569,1,10,While Using or Reaching for Device/Object Brought into Vehicle
2016,4,Arizona,40569,1,12,"""Distracted by Outside Person"
2016,4,Arizona,40570,1,99,Unknown if Distracted
2016,4,Arizona,40571,1,99,Unknown if Distracted
2016,4,Arizona,40572,1,10,While Using or Reaching for Device/Object Brought into Vehicle
2016,4,Arizona,40572,2,0,Not Distracted
2016,4,Arizona,40573,1,99,Unknown if Distracted
2016,4,Arizona,40574,1,0,Not Distracted
2016,4,Arizona,40575,1,99,Unknown if Distracted
2016,4,Arizona,40575,2,0,Not Distracted
2016,4,Arizona,40576,1,12,"""Distracted by Outside Person"
2016,4,Arizona,40577,1,99,Unknown if Distracted
2016,4,Arizona,40578,1,0,Not Distracted
2016,4,Arizona,40578,2,0,Not Distracted
2016,4,Arizona,40578,3,0,Not Distracted
2016,4,Arizona,40579,1,0,Not Distracted
2016,4,Arizona,40580,1,1,Looked But Did Not See
2016,4,Arizona,40581,1,0,Not Distracted
2016,4,Arizona,40581,2,99,Unknown if Distracted
2016,4,Arizona,40581,3,99,Unknown if Distracted
2016,4,Arizona,40582,1,99,Unknown if Distracted
2016,4,Arizona,40582,2,0,Not Distracted
2016,4,Arizona,40583,1,0,Not Distracted
2016,4,Arizona,40584,1,0,Not Distracted
2016,4,Arizona,40585,1,0,Not Distracted
2016,4,Arizona,40585,2,0,Not Distracted
2016,4,Arizona,40585,3,0,Not Distracted
2016,4,Arizona,40586,1,99,Unknown if Distracted
2016,4,Arizona,40587,1,99,Unknown if Distracted
2016,4,Arizona,40588,1,12,"""Distracted by Outside Person"
2016,4,Arizona,40588,2,0,Not Distracted
2016,4,Arizona,40588,3,0,Not Distracted
2016,4,Arizona,40589,1,99,Unknown if Distracted
2016,4,Arizona,40589,2,0,Not Distracted
2016,4,Arizona,40590,1,1,Looked But Did Not See
2016,4,Arizona,40591,1,1,Looked But Did Not See
2016,4,Arizona,40592,1,99,Unknown if Distracted
2016,4,Arizona,40593,1,99,Unknown if Distracted
2016,4,Arizona,40594,1,99,Unknown if Distracted
2016,4,Arizona,40595,1,99,Unknown if Distracted
2016,4,Arizona,40595,2,0,Not Distracted
2016,4,Arizona,40596,1,99,Unknown if Distracted
2016,4,Arizona,40597,1,99,Unknown if Distracted
2016,4,Arizona,40598,1,0,Not Distracted
2016,4,Arizona,40598,2,0,Not Distracted
2016,4,Arizona,40598,3,0,Not Distracted
2016,4,Arizona,40599,1,99,Unknown if Distracted
2016,4,Arizona,40599,2,0,Not Distracted
2016,4,Arizona,40600,1,99,Unknown if Distracted
2016,4,Arizona,40600,2,0,Not Distracted
2016,4,Arizona,40601,1,99,Unknown if Distracted
2016,4,Arizona,40601,2,0,Not Distracted
2016,4,Arizona,40602,1,99,Unknown if Distracted
2016,4,Arizona,40602,2,3,By Other Occupant(s)
2016,4,Arizona,40603,1,0,Not Distracted
2016,4,Arizona,40604,1,0,Not Distracted
2016,4,Arizona,40605,1,99,Unknown if Distracted
2016,4,Arizona,40605,2,0,Not Distracted
2016,4,Arizona,40605,3,0,Not Distracted
2016,4,Arizona,40608,1,0,Not Distracted
2016,4,Arizona,40609,1,0,Not Distracted
2016,4,Arizona,40610,1,99,Unknown if Distracted
2016,4,Arizona,40611,1,99,Unknown if Distracted
2016,4,Arizona,40612,1,99,Unknown if Distracted
2016,4,Arizona,40612,2,99,Unknown if Distracted
2016,4,Arizona,40613,1,10,While Using or Reaching for Device/Object Brought into Vehicle
2016,4,Arizona,40613,2,0,Not Distracted
2016,4,Arizona,40614,1,99,Unknown if Distracted
2016,4,Arizona,40615,1,99,Unknown if Distracted
2016,4,Arizona,40616,1,99,Unknown if Distracted
2016,4,Arizona,40616,2,1,Looked But Did Not See
2016,4,Arizona,40617,1,0,Not Distracted
2016,4,Arizona,40617,2,0,Not Distracted
2016,4,Arizona,40618,1,99,Unknown if Distracted
2016,4,Arizona,40618,2,99,Unknown if Distracted
2016,4,Arizona,40619,1,99,Unknown if Distracted
2016,4,Arizona,40620,1,99,Unknown if Distracted
2016,4,Arizona,40621,1,0,Not Distracted
2016,4,Arizona,40622,1,0,Not Distracted
2016,4,Arizona,40623,1,99,Unknown if Distracted
2016,4,Arizona,40624,1,0,Not Distracted
2016,4,Arizona,40624,2,0,Not Distracted
2016,4,Arizona,40624,3,0,Not Distracted
2016,4,Arizona,40625,1,99,Unknown if Distracted
2016,4,Arizona,40626,1,99,Unknown if Distracted
2016,4,Arizona,40627,1,99,Unknown if Distracted
2016,4,Arizona,40628,1,0,Not Distracted
2016,4,Arizona,40629,1,99,Unknown if Distracted
2016,4,Arizona,40630,1,99,Unknown if Distracted
2016,4,Arizona,40631,1,1,Looked But Did Not See
2016,4,Arizona,40632,1,99,Unknown if Distracted
2016,4,Arizona,40633,1,99,Unknown if Distracted
2016,4,Arizona,40634,1,99,Unknown if Distracted
2016,4,Arizona,40634,2,0,Not Distracted
2016,4,Arizona,40635,1,99,Unknown if Distracted
2016,4,Arizona,40635,2,99,Unknown if Distracted
2016,4,Arizona,40636,1,99,Unknown if Distracted
2016,4,Arizona,40636,2,99,Unknown if Distracted
2016,4,Arizona,40637,1,99,Unknown if Distracted
2016,4,Arizona,40638,1,0,Not Distracted
2016,4,Arizona,40638,2,0,Not Distracted
2016,4,Arizona,40639,1,99,Unknown if Distracted
2016,4,Arizona,40639,2,99,Unknown if Distracted
2016,4,Arizona,40641,1,1,Looked But Did Not See
2016,4,Arizona,40642,1,99,Unknown if Distracted
2016,4,Arizona,40643,1,0,Not Distracted
2016,4,Arizona,40644,1,0,Not Distracted
2016,4,Arizona,40645,1,0,Not Distracted
2016,4,Arizona,40646,1,0,Not Distracted
2016,4,Arizona,40648,1,99,Unknown if Distracted
2016,4,Arizona,40648,2,0,Not Distracted
2016,4,Arizona,40649,1,99,Unknown if Distracted
2016,4,Arizona,40649,2,0,Not Distracted
2016,4,Arizona,40650,1,99,Unknown if Distracted
2016,4,Arizona,40650,2,0,Not Distracted
2016,4,Arizona,40651,1,93,"""Inattention (Inattentive)"
2016,4,Arizona,40651,2,0,Not Distracted
2016,4,Arizona,40651,3,0,Not Distracted
2016,4,Arizona,40652,1,1,Looked But Did Not See
2016,4,Arizona,40653,1,0,Not Distracted
2016,4,Arizona,40653,2,0,Not Distracted
2016,4,Arizona,40654,1,0,Not Distracted
2016,4,Arizona,40656,1,0,Not Distracted
2016,4,Arizona,40656,2,0,Not Distracted
2016,4,Arizona,40657,1,0,Not Distracted
2016,4,Arizona,40657,2,99,Unknown if Distracted
2016,4,Arizona,40659,1,99,Unknown if Distracted
2016,4,Arizona,40660,1,99,Unknown if Distracted
2016,4,Arizona,40660,2,0,Not Distracted
2016,4,Arizona,40661,1,13,Eating or Drinking
2016,4,Arizona,40662,1,99,Unknown if Distracted
2016,4,Arizona,40662,2,0,Not Distracted
2016,4,Arizona,40663,1,99,Unknown if Distracted
2016,4,Arizona,40663,2,0,Not Distracted
2016,4,Arizona,40664,1,99,Unknown if Distracted
2016,4,Arizona,40665,1,0,Not Distracted
2016,4,Arizona,40666,1,1,Looked But Did Not See
2016,4,Arizona,40666,2,0,Not Distracted
2016,4,Arizona,40667,1,99,Unknown if Distracted
2016,4,Arizona,40668,1,99,Unknown if Distracted
2016,4,Arizona,40669,1,99,Unknown if Distracted
2016,4,Arizona,40670,1,0,Not Distracted
2016,4,Arizona,40671,1,99,Unknown if Distracted
2016,4,Arizona,40671,2,0,Not Distracted
2016,4,Arizona,40672,1,1,Looked But Did Not See
2016,4,Arizona,40673,1,0,Not Distracted
2016,4,Arizona,40673,2,0,Not Distracted
2016,4,Arizona,40673,3,0,Not Distracted
2016,4,Arizona,40674,1,99,Unknown if Distracted
2016,4,Arizona,40674,2,0,Not Distracted
2016,4,Arizona,40674,3,0,Not Distracted
2016,4,Arizona,40675,1,99,Unknown if Distracted
2016,4,Arizona,40676,1,99,Unknown if Distracted
2016,4,Arizona,40676,2,0,Not Distracted
2016,4,Arizona,40677,1,99,Unknown if Distracted
2016,4,Arizona,40678,1,99,Unknown if Distracted
2016,4,Arizona,40679,1,99,Unknown if Distracted
2016,4,Arizona,40680,1,0,Not Distracted
